,user_id,date,text,compliments,business_id
8826,nrl_92D_CjU17OAh87JByw,2013-07-27 18:41:22,Good popcorn,0,nvBhlpH8TWbCl70_30gqxg
8827,fKeo41KhGYNMUS8x_ltySw,2012-03-03 04:53:50,"Good music, reasonable drinks",0,zRV7bzP_CfTg-_R9U-VsVg
8828,Cb6VKJA0NBw8HhX5MJvGdg,2015-12-19 14:44:11,"Awesome seats, awesome snacks. Star wars kicked ass",0,TCkmgOfreqwSZMTlTGRQhg
8829,ebG86VHAehDvR_5qmIIcQQ,2014-10-11 23:50:25,This place is definitely a family affair. Great for kids!,0,kPorLswaS8h4xy-notLk9Q
8830,tJLruW5vaiflNseh4ybEwA,2012-07-20 06:19:36,Batman marathon!,0,px0VdZdyTaclveb1LfV6rA
8831,mAPVwLzqRXXShLRJZ8M8yQ,2013-06-19 13:36:03,Free movies!,0,FfJSiMzvEA8eOmC9KRDs0Q
8832,dKu-ucEzkFzQ5HRND1ei0w,2017-06-04 17:20:00,Reclining seats plus reserved seating. Absolutely love this theatre.,0,0YoNwscylhufDwEAaWG0bQ
8833,JLHR4OP3cTyQkLXODI3esg,2012-07-08 20:22:27,Moonrise Kingdom .... Excellent.,0,VOh-vGJlUJnaAb3tgPreQg
8834,h3ofz6vTFKuJCviQjA305Q,2011-02-06 04:44:50,Sick!!,0,Y5CTA3S9TVkpr3Yvwaki-A
8835,1LtjnEh396audrPffosyqQ,2013-03-22 15:52:40,First showing matinee is same price for everyone (except 3D),0,TCkmgOfreqwSZMTlTGRQhg
8836,JLHR4OP3cTyQkLXODI3esg,2011-08-12 21:32:08,I love it here!,0,kPorLswaS8h4xy-notLk9Q
8837,uKr2nBDRPd4rDFgchTG0BQ,2014-03-05 18:36:37,Nice theater in Scottsdale. Well maintained and perfect for matinee!,0,GAOeyq-7gt9QByhdcAK3cQ
8838,bl-8nJUMxPBGAyifiBj29A,2013-08-08 17:36:55,Place has been beautifully restored,0,aLnnIPzhKT7CBMACh95CQg
8839,WZWtrFC5TGjsyTmmHw0I0g,2010-06-27 22:48:54,There is nothing like the Cine Capri!,0,F8FHXQBpMu1erLSTwUxYeQ
8840,GuAIucej15kEsKP2SAWb4Q,2013-08-31 00:49:33,The cinema suites are awesome!,0,MM8n7SPaIuMlDGbUM5SZhA
8841,bABvun9Kc1IDGlXlr1bqHg,2014-05-18 02:33:29,Godzilla!,0,2fqHO2vFbcwVV27c_Irm8Q
8842,tAYTfbN2G0UWjIcmMwNMAw,2017-07-04 17:31:24,Love this place,0,p0iEUamJVp_QpaheE-Nz_g
8843,JZy_Nns1ntB7k1FdFhBPqw,2011-01-23 06:54:25,"Lovely, quaint little theatre. Saw an interesting play tonight called: ""Eternal Hydra"".",0,PZX-V5XS4AVnXD6VWRYrxg
8844,ESJM2oBMSO-sPm807ka_yg,2011-12-20 17:24:58,"Time to watch ""Shame"". Shh, don't tell anybody.",0,wxYpbaR3zQuMhgSbUym_xw
8845,ESJM2oBMSO-sPm807ka_yg,2011-09-22 03:47:44,"Time to enjoy ""The Last Circus"" after a wonderful staff get together at Mac's. No calling in tomorrow people! LOL.",0,9dd-dLxZs8o0R27qDkKTUw
8846,x3zjvzuTYH1xu5hweGVN3Q,2012-07-08 07:40:15,Seeing the dictator and ted.,0,yPRNwbXvumnl8Fdrkoouxg
8847,ZfiNcP2gBhdj1BmDx0QclQ,2013-07-24 17:19:21,Taken a day off work to spend with my wife to see a scary movie.,0,VfX7rhtX03yNg56ISz8gVQ
8848,xqrLJpqJFcnfuxxcD_yKgw,2011-03-16 02:22:37,Rango,0,yPRNwbXvumnl8Fdrkoouxg
8849,ATwJSQx2ZD1eTiZIBj2C9Q,2011-06-25 17:39:40,Insidious,0,VOh-vGJlUJnaAb3tgPreQg
8850,PUxcoArtRQvvHGb_9_kmJg,2012-05-05 01:59:58,5 Year  Engagement,0,-ipc5f0XiXwH3hbNnro54Q
8851,QBUZr1ExP9Rvjpsj2i7Axg,2013-07-15 00:53:21,Really disappointed. Harkins 30 no longer gives a student discount or a senior discount and they charge more for their combos then AMC does.,0,krCiaZqjU2CeOfwoJWctDg
8852,XTSj7KtOjb-VxqcxXsxyfA,2014-01-26 03:36:18,Watching ride along!,0,2fqHO2vFbcwVV27c_Irm8Q
8853,MIejP8SonEERbloY6ORv-A,2012-07-10 16:31:33,Summer Movie Fun with Jeremey. Today: Puss in Boots,0,BTcY04QFiS1uh-RpkR7rAg
8854,eluOwBo91IiRcdfy4My_CQ,2013-07-31 01:26:35,$8.50 for 3-D movies on Tuesdays!,0,8On1xmMf7h1AW53XbRNuTw
8855,Ik1ZDZbrAoHGb29cKgJL6A,2012-06-14 01:08:47,Prometheus!,0,bzWo5eA5zZjktINg8DdAjw
8856,Tc96b6ZTNtMNsS6MkkHmHg,2017-10-28 20:41:17,Great a little cold so bring blanket :)),0,cfggUk66F01Av4YWZJXcnA
8857,77biMmSYDEdstLA0dE4hbw,2012-03-25 22:37:21,"heard abt this 'hunger games' shenanigans. got curious. if i see a dude in this movie glitter like diamonds, imma walk out.",0,BxKe9Xt_fN6qBzrTofHuEQ
8858,6S85lmQLXB8gRDwEgAqCxA,2013-10-28 20:32:16,Too expensive. Seats are uncomfortable. Not worth it.,0,Y5CTA3S9TVkpr3Yvwaki-A
8859,twgNzRRKHTxKVvCpj_0CPg,2011-05-15 20:58:24,Forks over Knives. I love movies that shame the carnivore in me.,0,wxYpbaR3zQuMhgSbUym_xw
8860,CD2ozj97xQqM6iRINJPQNw,2017-01-21 03:38:30,Loved it! Will definitely be returning.  Student discount every time,0,pewbZXifFrGqYqdNiXi5sQ
8861,xqrLJpqJFcnfuxxcD_yKgw,2010-11-19 07:01:01,Harry potter premier.,0,BTcY04QFiS1uh-RpkR7rAg
8862,l8FAIOQAlreSwjeeI8AKyg,2013-07-06 20:22:15,Use Fandango to purchase tickets before you arrive,0,n-AQFKbW6MnpamdtA6ECpQ
8863,ITK7n2-kn1slBdJVq5OHag,2014-05-25 07:01:49,I Love watching movie here.,0,kZneT2DjppJiXnuecmh12g
8864,CFxwxt4T6IHYRfz2NeAcdg,2011-09-10 14:44:58,Saturday morning and it's quiet!,1,kzdbkojvhf49MGyheAncOw
8865,Z0GextkUE1rNOS06kzyo_w,2010-06-22 01:52:20,Bingo them Bowling= tons of fun!,0,p0iEUamJVp_QpaheE-Nz_g
8866,izv3EQlX8BM4cpm_cfIjNQ,2012-07-02 16:44:30,Summer movie series for the kids is great! $7 for 10 movies,0,VkOyrR6CDfhZ7hh4yOvhiw
8867,ESJM2oBMSO-sPm807ka_yg,2013-01-02 16:44:12,$5 early shows. SCORE!,0,sR0GYpPKs9CzixSLei03Vw
8868,2AK2h99DLlneR6xzn82Msw,2012-07-03 04:48:08,Ted!,0,nOidqR9yk6clKeXbuT_gZg
8869,ZiGEDSlQxn05nUQjQ-YPQQ,2012-02-15 06:44:19,Finally time for The Vow :),0,BxKe9Xt_fN6qBzrTofHuEQ
8870,9h81OhK6kDDeTBqQMg7vMA,2013-03-17 01:05:34,Park in the back. You'll be close to the lanes.,0,0QzCeORfF8EY34UODWRV9A
8871,TowbVVlCDBV2nBxt3oFoSg,2016-03-01 03:30:25,Very expensive staff are very rude not a good choice on my part,0,yV3ak7F2t3n8SO7QsvLgEA
8872,mAPVwLzqRXXShLRJZ8M8yQ,2013-07-30 13:40:48,Frreeeeeeee!!!,0,FfJSiMzvEA8eOmC9KRDs0Q
8873,-ryG4ImWDnLMlMk1CD4Tjg,2012-06-16 20:41:54,Rock of ages - Tom Cruise and Julian Hough -awesome flick! -waynesworld ;-),0,lqCJiHlxzRpuYt-u_XQUvg
8874,n3wGcPAa6OIiphOfrkbCtQ,2017-08-31 05:16:49,Great service. Great food. Great prices.,0,0QzCeORfF8EY34UODWRV9A
8875,u5I1cZB4FyASZUYqWCnt2A,2014-12-29 17:52:16,Excellent buffet with great service. Super inexpensive for 9.99$ per person.,0,0QzCeORfF8EY34UODWRV9A
8876,ylvzKwmsmnH9xfo1imhBpA,2010-10-16 23:02:19,"What is ""digital IMAX""?",0,w4SY_FlZnIfAb8UjDABPsQ
8877,_iXst4txxHr1Q1pJMLV_CA,2017-09-17 17:47:17,Gorgeous!,0,i-G2TEsd4jUKhmeDUjDS3Q
8878,wR7VMVIqMKrziv3MOk7UWg,2011-03-04 02:37:02,Yelp Event!,0,kPorLswaS8h4xy-notLk9Q
8879,bPPxzEd8ieVTCzgVkfc16g,2017-08-09 22:22:58,Great bowling alley. Friendly waitresses and bartenders. Nice locals casino,0,p0iEUamJVp_QpaheE-Nz_g
8880,JLHR4OP3cTyQkLXODI3esg,2011-12-17 20:14:27,The Way,0,VOh-vGJlUJnaAb3tgPreQg
8881,pf4xU0XTxSP7r609WhV5yg,2013-10-23 02:44:35,Nicest theater I have had the opportunity to visit. Look for a +LUX next to the title to get a theater with seats that recline and have about 4 feet if leg room!,0,2fqHO2vFbcwVV27c_Irm8Q
8882,jZhVA94WbWGLdLX1cX_CYg,2016-11-06 01:27:35,Don't order food or use the women's bathroom. Only go for movies.,0,8nmjvYX4N67cxOsGfbEgjg
8883,GM08OD_kfjoMqVVp8J25Tg,2013-07-18 04:54:38,Just watched Pacific Rim. Okay action movie. 8/10,0,JSjMfBQ654qyfVdE1CY76w
8884,P2G3vIGrcgHpNam-cQR0sw,2014-03-08 06:32:14,Good movie theater,0,BxKe9Xt_fN6qBzrTofHuEQ
8885,ty_NnGc_N3XUe5HpbIJmww,2011-06-18 09:01:16,Green Lantern was just OK,0,BxKe9Xt_fN6qBzrTofHuEQ
8886,zIVPybfOyWEWb9Z6f9nHKg,2012-07-01 03:16:16,Madagasgar 3 very cute!,0,Q3G58vv1ClvH4re9QBsVgQ
8887,sE8bUAMXDv37bJB9E2x9AA,2012-06-09 03:49:36,Family night,0,v015pusDxymYrTi_l48t2w
8888,ESJM2oBMSO-sPm807ka_yg,2012-06-12 20:38:25,Movie time,0,wxYpbaR3zQuMhgSbUym_xw
8889,54AFTRXY5gIOjXZTYbw38Q,2012-03-24 05:05:51,Hunger Games. Even if I have to drag the ball n chain kicking n screaming!,0,xJzJpTYC_1k_EE0AWTOPXw
8890,FOs1I4yVdkzIoDZhDzWPWQ,2013-04-21 17:05:34,"Here to see ""42""",0,sR0GYpPKs9CzixSLei03Vw
8891,bD6-65ZxtetASataLn_UoA,2018-03-16 22:36:55,was an amazing experience nice and relaxing! lots of cool stores,0,0rRLSX5rotp1_wiShc0jNw
8892,0G86TVKXYMSv8qdNNEZ4IA,2013-10-20 03:11:33,Johnny be good,0,IZI9PtYy-zqi6cHYiQOxKw
8893,SpTYdOOgza8lKNdJFMT1-Q,2015-08-26 01:31:18,$4.49 every Tuesday for AMC reward members,0,BxKe9Xt_fN6qBzrTofHuEQ
8894,sE8bUAMXDv37bJB9E2x9AA,2012-06-30 03:37:20,Movie night again,0,v015pusDxymYrTi_l48t2w
8895,qUpxdHGbJgtj5wi0O9rjww,2012-05-05 03:39:10,Avengers,0,2fqHO2vFbcwVV27c_Irm8Q
8896,oxCrKgZZ6btryUek-a5WZA,2011-06-12 04:18:45,Les Miserables. Amazing.,0,1wiv2BvvauMj8hS16UuEYw
8897,PUxcoArtRQvvHGb_9_kmJg,2011-12-11 19:37:20,The boyz and I are seeing Hugo.,0,jobP3ywRd3QNZ_GCoPG2DQ
8898,zFW2w5FaFCKtpwbbYAaKag,2012-05-06 05:36:44,Chick flick time!,0,sR0GYpPKs9CzixSLei03Vw
8899,xFsVOEYuGhl8sHrIBdy3kQ,2013-08-11 03:45:56,"Vegas baby...nice size poker room, the only kind of gambling I do in Vegas.",0,p0iEUamJVp_QpaheE-Nz_g
8900,u5gFd5Rt2FYwLM7JUHp9_g,2016-06-01 01:02:43,The food menu could use an increase but it's good food and super nice staff!,0,wtTWpv0xDJ5M57y22mdq0Q
8901,nN-Q7Hwk8Io6nO7j1yPpdQ,2011-07-03 15:36:29,Transformers 3D at 850 am.,0,RtXj1StQUbCMEmxRR10Bqg
8902,5EElbShYNPa9BuE_3XNYcA,2012-03-10 23:26:28,Edgar Rice Burroughs time on IMAX 3D,0,jobP3ywRd3QNZ_GCoPG2DQ
8903,CoiTpmunmPwhj5H8oQ2lmA,2018-06-16 02:48:14,Great place for indie and art house movies and documentaries. I'll be back.,0,tuIg103yDqCEcTk5J_h8ow
8904,BdNtXxvEAVlyWVZeFAOR-A,2016-03-30 21:51:55,Way over priced !! Ridiculous,0,bCh7vrbbxSKx0mtZnOvQoQ
8905,D180-9rKTZk2JjQ05q2Pvg,2014-08-06 23:00:28,If you are going to a show...buy a rain poncho from guest services for 5.00 better safe than sorry !!  Also rows 300 and lower are covered by the roof...400 and back you may get wet,0,FhoPNLVCEnzGzwjxD5FU9A
8906,Bx0H8EBYysb6wWJ0gkFNBw,2012-03-04 02:17:36,Wicked,0,1wiv2BvvauMj8hS16UuEYw
8907,Zwl6hxBDRZEmMMVvJxfu2w,2014-07-13 09:27:38,Avoid the 38 steps to the top and take the elevator by gameworks,0,BxKe9Xt_fN6qBzrTofHuEQ
8908,5EElbShYNPa9BuE_3XNYcA,2017-04-01 03:29:19,I love this place. Free parking. Great food. Full Bar. No cell phone Nazis,0,cfggUk66F01Av4YWZJXcnA
8909,JLHR4OP3cTyQkLXODI3esg,2012-03-10 19:07:05,"Feeding my soul with van Gogh Alive. Perfect blend of art, music, prose, technology. Love it.",0,kPorLswaS8h4xy-notLk9Q
8910,CFxwxt4T6IHYRfz2NeAcdg,2013-03-05 23:29:29,No one knows its open yet! It's awesome!,0,8nmjvYX4N67cxOsGfbEgjg
8911,YC6Gw9d3yoqIECPzxb2vig,2011-12-22 20:28:52,$,0,p0iEUamJVp_QpaheE-Nz_g
8912,Z0GextkUE1rNOS06kzyo_w,2012-07-04 04:05:26,Ted has Axe Hair,0,J0ufK7WAEq6oAdpDFz2xVA
8913,xYvG3sLDwyOuzlK-ycBoGg,2015-05-03 20:11:59,They're renovating but I can already see this being the new hotspot! Reclining chairs and a bar coming soon!,0,ImU8asw-7e_9sZoDc2lzXA
8914,24n-CeWJiJMTV1cYvNmezQ,2011-03-05 22:14:32,This place is huge overall and yet some theaters are very cramped.  You can buy fandango tickets free at kiosks without waiting for line.,0,RxNPIAim-2fIw43IilR62g
8915,CcSMuyE3-w4Q-SPb8Qdn5Q,2018-08-01 05:17:46,Love the recliner seating. Way too many previews.,0,RtXj1StQUbCMEmxRR10Bqg
8916,exSZ9DEF8syCzx3rEmheTA,2017-08-03 19:25:43,"Love this place. Great service, $5 movie Tuesdays, and always fun.",0,tKi4OvAlckcVzeP92InsOQ
8917,WVL9_sPyYBB0Vn0sjlD0Vw,2014-08-17 23:04:10,Reclining seats and a bar !!!! Oh my,0,zoODlH40edpJYLPLkHilNA
8918,FWBI0SkJiHD2RW9_ksWauw,2012-07-15 02:03:33,Spiderman time.,0,Wn19QCVh-FdYFw06HfvJaA
8919,2tgUMm0QIzfV7p_uYivyKw,2011-09-18 21:22:10,Dine in movie...awesome!,0,MM8n7SPaIuMlDGbUM5SZhA
8920,MIejP8SonEERbloY6ORv-A,2012-06-09 21:37:51,Date time with Jenny,0,h6Y1-KfN2XBkcrV85CS8yg
8921,xD9M8Yd7tQI-Xj_d8suFjA,2011-06-30 15:59:39,Transformers 3 perfect to wear off the numbness from my root canal!,0,VkOyrR6CDfhZ7hh4yOvhiw
8922,PUxcoArtRQvvHGb_9_kmJg,2011-09-11 00:49:56,Apollo 18,0,-ipc5f0XiXwH3hbNnro54Q
8923,twgNzRRKHTxKVvCpj_0CPg,2011-07-02 19:07:54,Page One... Just the elderly and me.,0,wxYpbaR3zQuMhgSbUym_xw
8924,JLHR4OP3cTyQkLXODI3esg,2011-12-10 20:35:52,Saturn!,0,kPorLswaS8h4xy-notLk9Q
8925,eTwhewsmvJhl9tNMjLKYQg,2017-04-29 05:51:13,Nice size venue. Over priced beer. & they search better than tsa.,0,TT4XW2WMG0PNyUIFBIINuA
8926,pl6vLgXIu7Mk83QYRE-ZvA,2011-11-21 04:08:34,Popcorn sucks tonite ! BURNT !!!,0,_98ytLdlPEDp0FTuO31R7Q
8927,0Sa3QeF5WRSrbbe_rdE4zA,2014-12-10 02:27:28,"They try so hard, sometimes they are funny.",0,DgE8JqFcYgp2SrjSKb3Gsg
8928,FWBI0SkJiHD2RW9_ksWauw,2011-05-07 02:44:36,Thor,0,Wn19QCVh-FdYFw06HfvJaA
8929,TYUyP0M4baxBk3dfGXpoEQ,2014-03-02 20:56:31,Best theater seats in Las Vegas.,0,2fqHO2vFbcwVV27c_Irm8Q
8930,KElRzUXFidw7JmJkHtz1iw,2011-07-02 22:55:18,Cars 2 with all the kiddos :),0,mnGV1Ln114T8EfO2QRW1eg
8931,xD9M8Yd7tQI-Xj_d8suFjA,2011-02-19 00:30:27,I Am #4!,0,ZJKvmjBinGXEagy7l1na7Q
8932,s8OuB6x3A_pT3vjX5AR7cg,2011-05-18 08:58:31,4.99 steak and eggs after midnight... Always good,0,p0iEUamJVp_QpaheE-Nz_g
8933,wCDC5NVQLKdTa-OwzLG9vg,2011-09-13 23:14:28,#igniteclt,0,CJty_bUZVJJaLFcTppxmzg
8934,P2G3vIGrcgHpNam-cQR0sw,2013-05-03 03:08:12,The best IMAX in Vegas,0,-ipc5f0XiXwH3hbNnro54Q
8935,Rq2IZAf0vbopZn9Lqe3wwA,2014-05-17 23:44:26,"Always clean, customet service is amazing!",0,RtXj1StQUbCMEmxRR10Bqg
8936,JjUY_qBjIboouUeOZE3pDw,2014-01-04 22:04:59,Great place! $5 movies with free popcorn and the new bar is incredible! You can take any drink into the theater. Great place,0,wtTWpv0xDJ5M57y22mdq0Q
8937,uZxFbgmkU1kpsXd9CGmpNA,2017-02-27 20:40:53,Absolutely love watching movies this way. Price for seniors is very reasonable.,0,0YoNwscylhufDwEAaWG0bQ
8938,PUxcoArtRQvvHGb_9_kmJg,2011-12-11 21:06:48,Gonna try this again...Hugo.,0,BxKe9Xt_fN6qBzrTofHuEQ
8939,PUxcoArtRQvvHGb_9_kmJg,2011-08-27 16:49:58,Lion King 3D,0,BxKe9Xt_fN6qBzrTofHuEQ
8940,ojA5XO50-H0gRQh9OdqVCQ,2018-03-10 20:02:04,A great shower and great food.,0,YMgpZUaAV46AUHm2scJe5A
8941,LL9ONJNjn3IJqh_37gh9Tg,2011-05-02 01:11:46,Watching fast five with the hubby,0,BxKe9Xt_fN6qBzrTofHuEQ
8942,HACOaWn7WLEmA-1wGHuz6Q,2018-07-13 01:58:00,Beautiful theatre. Lookin to see ant antman and the wasp,0,MM8n7SPaIuMlDGbUM5SZhA
8943,7-W0QrgF8mMNZ0N3DWA_VQ,2017-05-27 13:19:01,Remember shows that start before 11am are $5 every day.... Hint hint weekends....,0,c5v5UY_J2RgUM7u0fn6rMw
8944,gLi0F-fsDKz_Msf7bW7CFQ,2018-05-16 03:32:58,"If you are a local your best bet is an annual family membership, you can come and go as many times as you like.",0,KS0Uon59PBcVJgzfsYRPdg
8945,qUpxdHGbJgtj5wi0O9rjww,2011-06-29 06:10:24,Midnight TF !,0,BxKe9Xt_fN6qBzrTofHuEQ
8946,O85_xsbSz1RFM0G_jARDbA,2018-07-11 05:38:13,Cheap good movies!!,0,tKi4OvAlckcVzeP92InsOQ
8947,BOMiDxX9f_2YkJJTh_Ljmw,2013-07-07 04:58:51,I only gamble with other people's money. I shop with mine! 100% guarantee! :),0,p0iEUamJVp_QpaheE-Nz_g
8948,cWbuJS_DGQl-87O-5ulUGA,2018-01-24 20:52:43,All seats are oversized automatic recliners....sooo comfy!,0,UlrCYfEfpupUVlP0x2JVSw
8949,DSMxCuLm7nc2JrJri9BBrw,2018-06-23 22:17:14,Favorite movie theater in Las Vegas,0,2fqHO2vFbcwVV27c_Irm8Q
8950,DNqD0Uz8kTrYA7CWu2QCcQ,2010-12-20 02:51:37,"... date night, baby! ;)",0,sR0GYpPKs9CzixSLei03Vw
8951,PUxcoArtRQvvHGb_9_kmJg,2012-09-13 02:32:13,raiders of the lost ark-imax,0,-ipc5f0XiXwH3hbNnro54Q
8952,s8OuB6x3A_pT3vjX5AR7cg,2011-05-26 06:26:00,Hangover 2!!!,0,xJzJpTYC_1k_EE0AWTOPXw
8953,6d7ZsjfwGA3z0n4LKOGLUA,2012-07-29 23:24:12,"UltraAvx theatre. Awesome big and sharp screen, comfy chairs that recline.. Sweet!",0,Wn19QCVh-FdYFw06HfvJaA
8954,FWBI0SkJiHD2RW9_ksWauw,2010-08-14 02:22:10,Having dinner with schmucks.,0,Wn19QCVh-FdYFw06HfvJaA
8955,oxCrKgZZ6btryUek-a5WZA,2012-02-18 04:11:04,"Wicked = Amazing.  Dear Gammage, you really need to do something about your women's bathroom situation... 20 minute line!",0,1wiv2BvvauMj8hS16UuEYw
8956,PUxcoArtRQvvHGb_9_kmJg,2012-03-04 23:48:31,The Lorax.  Highly recommended.,0,BxKe9Xt_fN6qBzrTofHuEQ
8957,ESJM2oBMSO-sPm807ka_yg,2011-12-22 02:04:33,"Time to watch ""The Girl With the Dragon Ratio"".",0,sR0GYpPKs9CzixSLei03Vw
8958,FWBI0SkJiHD2RW9_ksWauw,2010-10-01 01:17:36,Wall Street,0,Wn19QCVh-FdYFw06HfvJaA
8959,MeeEwUec2d-otw8MIKdJwA,2012-09-22 23:18:48,Nothing like Saturday night at the movies with the best food ever - movie theatre popcorn!,0,5mVE0xEy9NfMdkhliPh8IQ
8960,KC8Kes_mKxGuDDkm49JuJA,2011-11-05 19:45:05,Food truck fest!,0,p0iEUamJVp_QpaheE-Nz_g
8961,vYXe1md-qZqUtRGoma_RzQ,2012-05-06 04:00:35,Awesome the second time as well,0,_98ytLdlPEDp0FTuO31R7Q
8962,TRgUuBjN4z81ZefNSEHqwg,2014-05-10 05:17:54,Decent prices for food and drinks. Beer and wine served and the seats are super comfy!,0,2fqHO2vFbcwVV27c_Irm8Q
8963,ITK7n2-kn1slBdJVq5OHag,2014-05-25 06:57:22,Love watching movies...,0,kZneT2DjppJiXnuecmh12g
8964,AzWMd9bLcwG0AbwGavbWkw,2011-06-26 22:19:29,X-man,0,J0ufK7WAEq6oAdpDFz2xVA
8965,iUYNHiGrsLX74GDYddJ3cA,2018-07-08 02:01:10,"Went to a late movie on Friday night and we were not disappointed! Such a great atmosphere,food is top notch and service was excellent! We will be back again soon!",0,UTFaJKYIjzH6WBT2XdgVgA
8966,MIejP8SonEERbloY6ORv-A,2012-07-17 16:17:32,"Summer Movie Fun! Today's movie, The Smurf",0,BTcY04QFiS1uh-RpkR7rAg
8967,DSwzz0452YVEcEDzkdjTow,2015-05-06 17:15:11,The free tote with a check-in is bogus. The customer service desk didn't have a clue and they're boss confirmed they have no totes.,0,EeM2Zfji_KrjcQorUgG74A
8968,g8xHtOI2PhJ9muZXeZl0WA,2012-07-18 20:07:16,Holy expensive snack food! Bring your own and smuggle it!,0,E6U8zl527AsspbTf5nZCdw
8969,scQ-XMcIU3bcxW-KT2w1DQ,2018-07-01 17:15:17,"Never go on a date here, skip the concessions, go before 3:00 PM, sit closer than usual (old projectors), and park by the entrance.",0,JtbsoCIQUZkMnXEOmX_x0A
8970,FWBI0SkJiHD2RW9_ksWauw,2011-11-04 23:16:52,Just For Laughs tonight.,0,vtO37k9heKKeS3jVhGaxgg
8971,zIVPybfOyWEWb9Z6f9nHKg,2012-07-04 16:03:48,"Sean and I are here to see ""The Amazing Spiderman."" I'm so excited! Happy 4th of July! Be safe.",0,VOh-vGJlUJnaAb3tgPreQg
8972,zooqcNQozRhNPXcHyBH6Og,2016-07-13 02:41:49,Wow! This buffet is very very good I like the Pozole and real cheese cake for desert!! I would definitely recommend this buffet at Monte Carlo!!! We bought discount tickets across the street at tix4tonight! Via Las Vegas deals!,0,NW366Ota9w52nYofW99u1g
8973,zDI2tREj4AIBJ3lOC_A_RA,2016-11-10 17:04:28,This is the worst venue in AZ. Avoid it at all costs!,0,TT4XW2WMG0PNyUIFBIINuA
8974,eHVWM_t8gZgdRW7tqpvaOw,2016-07-02 17:10:40,Buffet is reasonable as long as you get a gaming card! $8.00 all you can eat!,0,0QzCeORfF8EY34UODWRV9A
8975,eluOwBo91IiRcdfy4My_CQ,2014-02-27 02:13:19,Small screening rooms,0,8On1xmMf7h1AW53XbRNuTw
8976,ZioedvoJlbTy7Tq1cUsrXQ,2013-02-17 21:33:40,$9.99 Sunday brunch!,0,0QzCeORfF8EY34UODWRV9A
8977,poZuhHh2T4zi481wGwaPcw,2012-10-20 17:23:06,"I love the decor, relaxed vibe, and quality food (highly recommend the pizzas and old-school all-natural delicious popcorn). Also: the Peet's offerings are good, especially the not-too-sweet mochas.",0,bzWo5eA5zZjktINg8DdAjw
8978,jo7uxNtngXXadB3iQgBdcg,2011-11-01 02:23:15,caprese nicca!,0,4RoTEeqB_MNn6yaqZmlZHg
8979,nKCI4a8hit4xY5y8_NMR8g,2013-05-26 16:57:05,Bingo!!!!!  First bingo in 10months!,0,0QzCeORfF8EY34UODWRV9A
8980,igm4p33--Rh6JzvfC5UU4Q,2010-11-22 18:15:44,I have a date with Harry today.,0,uH8o7gBowYmbToJqHsbpxg
8981,GJAnXXE9L2f5d4X40fmfMg,2010-06-18 02:15:13,Plenty of empty theaters if that's your thing.,0,ImU8asw-7e_9sZoDc2lzXA
8982,gaAS2_fO3tqgQFS5fRIjWw,2011-01-14 20:53:13,About to see The Green Hornet while sitting in a nice leather seat!,0,JSjMfBQ654qyfVdE1CY76w
8983,rH3PyJs18U4hi201Yt_SuA,2011-01-25 16:32:09,"Great place to hang out, eat, watch movies and live! Probably even better in the summer!",0,imhibWA4C4M7drQSeZZU9g
8984,LeucUJ7b8cOwi_14VMfi_w,2011-07-15 23:06:38,Wow! This theatre is HUGE! Beautiful,0,DcgCr11ve0QP29gKMad7OA
8985,o-Lf40v7YYdX39rBd0I-fg,2015-02-01 20:36:03,You can watch ufc fights and games here etc,0,h6Y1-KfN2XBkcrV85CS8yg
8986,K3GJ-hBaRdA5xXVVb69y8g,2011-10-16 05:25:47,"Cashing in a winning ticket, playing blackjack, having drinks, and about to watch The Thing...",0,K1ekU1q26tNrImHrt3rr2A
8987,cjNvJgRsiU1jxRBucxB6Dg,2011-07-23 04:01:53,Gambling with my roomates!,0,p0iEUamJVp_QpaheE-Nz_g
8988,K3GJ-hBaRdA5xXVVb69y8g,2012-05-20 04:30:33,Battleship.,0,K1ekU1q26tNrImHrt3rr2A
8989,4VwoF5jFTKX3CYmtij_Sug,2010-05-01 17:51:22,The Girl w/the Dragon Tattoo now playing!!,0,JEEYFXLbKy-KpbTT-BHb6A
8990,uPY83zX-6ccOZu0mo5vduA,2012-06-12 21:26:00,The Avengers on $5 Tuesdays.  Hoping the movie's as good as everyone says it is.,0,BxKe9Xt_fN6qBzrTofHuEQ
8991,nRyTfDBe4hpNnj05Htj9EA,2010-05-07 01:37:03,Volunteering for Hot Docs,0,uYwcgcabJkHogIMzA9lLUg
8992,qPxVQZ1Myr-DLBOAIoN7Og,2012-07-26 02:56:55,This is one of the nicest theaters I've ever been in. Stadium seating!!!,0,-ipc5f0XiXwH3hbNnro54Q
8993,bWLJH79c-cSl0ZdgtiP2Sg,2010-12-07 02:13:14,Jets moneyline,0,p0iEUamJVp_QpaheE-Nz_g
8994,kyburwEKBtBEoPrMNRCEGw,2015-01-10 23:12:32,"Getting ready for ""into the woods""!",0,F8FHXQBpMu1erLSTwUxYeQ
8995,j-FHqYifFdgE-m0AY09DgQ,2011-07-24 01:48:10,Best theater ever.,0,HUMdEqtlPF70AqyZmiyAhA
8996,cALTdBQ5Nwkx7nfRxWpk-w,2011-05-14 20:43:30,Bodyworks is great,0,kPorLswaS8h4xy-notLk9Q
